id,name,type,level,level_codes,city,state,zip_code,district,latitude,longitude,rating,rating_year,distance
3607550,St Raymond Academy For Girls,private,"9,10,11,12",h,Bronx,NY,10473,,40.841148,-73.853317,,,26.080884089129707
3604978,Trinity-Pawling School,private,"7,8,9,10,11,12","m,h",Pawling,NY,12564,,41.57061,-73.594925,,,26.081403556737545
0901680,Magic Kingdom Day Nursery & Kindergarten,private,"PK,KG","p,e",Monroe,CT,06468,,41.29924,-73.234238,,,26.081737855269864
3618295,STEM Bridge School (The),public,"KG,1,2,3",e,BRONX,NY,10462,New York City Geographic District #11,40.843594,-73.86515,10,2020.0,26.08953359762387
3402430,Paramus Catholic High School,private,"9,10,11,12",h,Paramus,NJ,07652,,40.955124,-74.096039,,,26.093410963500563
3606907,PS 3 Raul Julia Micro Society,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",BRONX,NY,10457,New York City Geographic District #10,40.850224,-73.891846,7,2020.0,26.094258515913356
3401491,Paramus High School,public,"PK,9,10,11,12,UG","p,h",Paramus,NJ,07652,Paramus Public School District,40.928059,-74.061653,6,2021.0,26.119462015484608
3611650,Children's Aid Society-Ps 5,private,"PK,KG","p,e",New York,NY,10034,,40.859165,-73.922737,,,26.12172816185517
3602537,PS 163 Arthur a Schomberg,public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10457,New York City Geographic District # 9,40.851738,-73.898834,2,2020.0,26.123361129407087
3602066,PS 14 Senator John Calandra,public,"KG,1,2,3,4,5,UG",e,BRONX,NY,10461,New York City Geographic District # 8,40.835346,-73.825874,8,2020.0,26.12983707606845
3601799,PS 5 Ellen Lurie,public,"PK,KG,1,2,3,4,5,UG","p,e",New York,NY,10040,New York City Geographic District # 6,40.858917,-73.922424,7,2020.0,26.130839971665406
3608382,Frederick Douglass Academy V Middle School,public,"6,7,8,UG",m,BRONX,NY,10457,New York City Geographic District #12,40.848686,-73.888931,3,2020.0,26.142734288590354
3602221,PS 57 Crescent,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10457,New York City Geographic District #12,40.848679,-73.888947,4,2020.0,26.143471236656023
3402829,Yavneh Academy,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Paramus,NJ,07652,,40.93045,-74.066216,,,26.161500987982652
3602504,PS 152 Dyckman Valley,public,"PK,KG,1,2,3,4,5","p,e",New York,NY,10040,New York City Geographic District # 6,40.860142,-73.927582,3,2020.0,26.16312401357078
3405751,New Life Montessori Co-Op,private,UG,"e,m,h",Midland Park,NJ,07432,,41.001179,-74.143959,,,26.16508879416407
3408866,Applied Technology High School,public,"9,10,11,12",h,Paramus,NJ,07652,Bergen County Vocational Technical School District,40.951675,-74.093842,8,2021.0,26.16696906806517
3608189,Middle School 322,public,"6,7,8,UG",m,New York,NY,10040,New York City Geographic District # 6,40.860832,-73.930016,7,2020.0,26.17236258341929
3608191,City College Academy of the Arts,public,"6,7,8,9,10,11,12","m,h",New York,NY,10040,New York City Geographic District # 6,40.860832,-73.930016,7,2020.0,26.17236258341929
3601793,Is 218 Salome Urena,public,"6,7,8",m,New York,NY,10040,New York City Geographic District # 6,40.860821,-73.930069,,,26.17420806044714
3404455,KinderCare at Mahwah,private,"PK,KG","p,e",Mahwah,NJ,07430,,41.026459,-74.164246,,,26.190404140827916
3604253,Santa Maria School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10462,,40.8386,-73.849197,,,26.194848820013174
3602940,PS 226,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10453,New York City Geographic District #10,40.855732,-73.916115,6,2020.0,26.202789342214817
3605869,Bais Rochel School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Monroe,NY,10950,,41.307896,-74.206192,,,26.21112816434066
3607342,Tots-N-Us Kindergarten,private,"PK,KG","p,e",Hopewell Junction,NY,12533,,41.573036,-73.843742,,,26.214987510407994
3606294,Middle School 390,public,"6,7,8,UG",m,BRONX,NY,10453,New York City Geographic District #10,40.854549,-73.913033,6,2020.0,26.21621285744467
3606296,PS 396,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10453,New York City Geographic District #10,40.854546,-73.913025,4,2020.0,26.216248275690656
3401735,Ridge Elementary School,public,"KG,1,2,3,4,5,UG",e,Ridgewood,NJ,07450,Ridgewood Public School District,40.985554,-74.131248,6,2021.0,26.22133296879466
3602400,Junior High School 118 William W Niles,public,"6,7,8,UG",m,BRONX,NY,10457,New York City Geographic District #10,40.848438,-73.892693,6,2020.0,26.225357600009943
3603592,Glen Head Elementary School,public,"KG,1,2,3,4,5",e,Glen Head,NY,11545,North Shore Central School District,40.832508,-73.624092,10,2020.0,26.227217368610734
3606472,Professor Juan Bosch Public School,public,"KG,1,2,3,4,5,UG",e,New York,NY,10040,New York City Geographic District # 6,40.859306,-73.928223,4,2020.0,26.229555594218752
3609423,Bathgate Day Care Center,private,"PK,KG","p,e",Bronx,NY,10457,,40.849266,-73.896095,,,26.23294953210633
3401734,Hawes Elementary School,public,"KG,1,2,3,4,5,UG",e,Ridgewood,NJ,07450,Ridgewood Public School District,40.959496,-74.104637,8,2021.0,26.233880969838566
3604433,Holy Spirit Elementary School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10453,,40.853939,-73.911972,,,26.234080430487033
0901185,St. Rose of Lima School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Newtown,CT,06470,,41.41523,-73.299202,,,26.24587532777412
3402799,Grace Lutheran School,private,"PK,KG,1","p,e",Teaneck,NJ,07666,,40.902199,-74.024498,,,26.246093429604684
0901771,Reed Intermediate School,public,"5,6",e,Newtown,CT,06470,Newtown School District,41.403923,-73.289589,7,2020.0,26.247262853095055
3608924,Providing Urban Learners Success in Education High School,public,"9,10,11,12",h,BRONX,NY,10455,New York City Geographic District #10,40.848324,-73.893562,3,2020.0,26.24829743870158
3618235,Charter High School for Law and Social Justice,charter,"9,10,11,12",h,BRONX,NY,10453,Charter High School for Law and Social Justice,40.853622,-73.911774,3,2020.0,26.250423776206397
3403901,Children's Learning Center Of Wyckoff At Fardale,private,"PK,KG","p,e",Mahwah,NJ,07430,,41.025208,-74.164688,,,26.251699454434736
3401733,George Washington Middle School,public,"6,7,8,UG",m,Ridgewood,NJ,07450,Ridgewood Public School District,40.980347,-74.127022,5,2021.0,26.25397989237824
3614198,Linden Tree Elementary School,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10462,New York City Geographic District #11,40.838497,-73.853371,5,2020.0,26.25829843289796
3602427,Junior High School 127 Castle Hill (The),public,"6,7,8,UG",m,BRONX,NY,10462,New York City Geographic District #11,40.838497,-73.853371,5,2020.0,26.25829843289796
3601213,Southdown School,public,"KG,1,2,3",e,Huntington,NY,11743,Huntington Union Free School District,40.889893,-73.438629,6,2020.0,26.26576111946512
0902896,Little Red School House,private,"PK,KG","p,e",Trumbull,CT,06611,,41.259903,-73.220139,,,26.271925137012687
3401078,George Washington School,public,"KG,1,2,3,UG",e,Mahwah,NJ,07430,Mahwah Township Public School District,41.041206,-74.176018,,,26.2752246262443
3602435,Middle School 129 Academy for Independent Learning and Leadership,public,"6,7,8,UG",m,BRONX,NY,10460,New York City Geographic District #12,40.845936,-73.886429,7,2020.0,26.278617321386406
3608383,Knowledge and Power Preparatory Academy III,public,"6,7,8",m,BRONX,NY,10460,New York City Geographic District #12,40.845936,-73.886475,6,2020.0,26.27940646476195
3608228,School of Science and Applied Learning (The),public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10457,New York City Geographic District #12,40.845871,-73.887138,3,2020.0,26.295048280661636
3406967,Eastern Christian Elementary School,private,"PK,KG,1,2,3,4","p,e",Midland Park,NJ,07432,,40.997643,-74.144005,,,26.29994283370823
3618371,PS 595,public,"PK,KG,1,2","p,e",BRONX,NY,10457,New York City Geographic District #12,40.84634,-73.88932,,,26.30229783638013
0903997,Geraldine Claytor Magnet Academy,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bridgeport,CT,06605,Bridgeport School District,41.162373,-73.217834,3,2020.0,26.302509103110594
3602317,Ps 92,public,"PK,KG,1,2,3,4,5","p,e",Bronx,NY,10457,New York City Geographic District #12,40.846336,-73.88932,,,26.30255757018405
3404591,Ben Porat Yosef,private,"PK,KG,1,2,3,4,5,6","p,e",Paramus,NJ,07652,,40.91679,-74.050278,,,26.30542334124548
3408850,Fusion Academy Englewood,private,"6,7,8,9,10,11,12","m,h",Englewood,NJ,07631,,40.882587,-73.988907,,,26.30877688990518
3407141,Godwin Elementary School,public,"PK,KG,1,2,UG","p,e",Midland Park,NJ,07432,Midland Park School District,40.992794,-74.140053,,,26.31358817900506
0903350,Trumbull Loves Children Child Care Center 2,private,"PK,KG","p,e",Trumbull,CT,06611,,41.296143,-73.228607,,,26.313693812370285
3406095,Children's Aid & Family Svc,private,"PK,KG","p,e",Paramus,NJ,07652,,40.932709,-74.073769,,,26.321877291311967
3407011,Turrell Childcare,private,"PK,KG","p,e",Paramus,NJ,07652,,40.932709,-74.073769,,,26.321877291311967
3604258,St Raymond High School For Boys,private,"9,10,11,12",h,Bronx,NY,10462,,40.837643,-73.853943,,,26.323096424621273
3608865,St. Raymond Boys High School,private,"9,10,11,12",h,Bronx,NY,10462,,40.837601,-73.853798,,,26.32389675270608
3408728,IntelliChild Academy of Paramus,private,"PK,KG","p,e",Paramus,NJ,07650,,40.929653,-74.069748,,,26.32835385934607
3604485,St Benedict School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10465,,40.832294,-73.825302,,,26.329851989014127
3408508,Absorbent Mind Montessori Academy,private,"PK,KG","p,e",Paramus,NJ,07652,,40.929569,-74.069695,,,26.33065107435346
3609422,East Tremont Head Start,private,"PK,KG","p,e",Bronx,NY,10457,,40.848129,-73.897827,,,26.338163470739556
3602361,PS 106 Parkchester,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10462,New York City Geographic District #11,40.837334,-73.854881,4,2020.0,26.356649309654888
3604342,St. Joseph School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10457,,40.847458,-73.8965,,,26.357435967539487
3613404,The Equity Project Charter School,charter,"KG,1,2,5,6,7,8","e,m",New York,NY,10040,The Equity Project Charter School,40.856499,-73.926064,8,2020.0,26.36047075198529
3606269,College Academy (The),public,"9,10,11,12,UG",h,New York,NY,10040,New York City Geographic District # 6,40.856499,-73.926064,2,2020.0,26.36047075198529
3606270,High School for Media & Communications,public,"9,10,11,12,UG",h,New York,NY,10040,New York City Geographic District # 6,40.856499,-73.926064,2,2020.0,26.36047075198529
3606271,High School for Law & Public Service,public,"9,10,11,12,UG",h,New York,NY,10040,New York City Geographic District # 6,40.856499,-73.926064,1,2020.0,26.36047075198529
3606272,High School for Health Careers & Sciences,public,"9,10,11,12,UG",h,New York,NY,10040,New York City Geographic District # 6,40.856499,-73.926064,2,2020.0,26.36047075198529
3406093,Prime Time Pre-Sch-Club,private,"PK,KG","p,e",Paramus,NJ,07652,,40.935249,-74.078239,,,26.360545316713683
3603172,Vernon School,public,"3,4,5,6,UG",e,East Norwich,NY,11732,Oyster Bay-East Norwich Central School District,40.849522,-73.53698,8,2020.0,26.36197758087166
0900109,Blackham School,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bridgeport,CT,06606,Bridgeport School District,41.20509,-73.213188,4,2020.0,26.36954092982216
3602250,PS 67 Mohegan School,public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10460,New York City Geographic District #12,40.843998,-73.884483,4,2020.0,26.372077994705904
3401931,Teaneck High School,public,"9,10,11,12,UG",h,Teaneck,NJ,07666,Teaneck School District,40.891159,-74.008377,5,2021.0,26.372255085935848
0903162,Newtown Preschool at Ris,public,UG,"e,m,h",Newtown,CT,06470,Newtown School District,41.405636,-73.288155,,,26.372461381684417
3608366,Bronx School of Young Leaders (The),public,"6,7,8,UG",m,BRONX,NY,10453,New York City Geographic District #10,40.851433,-73.910965,6,2020.0,26.374554165061454
3601887,PS 306,public,"KG,1,2,3,4,5,UG",e,BRONX,NY,10453,New York City Geographic District #10,40.851425,-73.910957,6,2020.0,26.374910211639556
3401178,Highland Elementary School,public,"3,4,5,6,UG",e,Midland Park,NJ,07432,Midland Park School District,40.991795,-74.140602,8,2021.0,26.37596778803733
0900110,Bryant School,public,"PK,KG,1,2,3,4,5,6","p,e",Bridgeport,CT,06605,Bridgeport School District,41.174191,-73.214844,4,2020.0,26.376085848857297
3613311,Urban Assembly School For Wildlife Conservation,public,"6,7,8,9,10,11,12","m,h",Bronx,NY,10460,New York City Geographic District #12,40.843884,-73.884315,1,2020.0,26.376692308648266
3606850,Hospital Schools,public,UG,"e,m,h",BRONX,NY,10465,NYC Special Schools - District 75,40.831867,-73.827713,,,26.385064684901884
3601891,Wings Academy,public,"9,10,11,12,UG",h,BRONX,NY,10460,New York City Geographic District #12,40.841457,-73.875252,2,2020.0,26.38718356593386
3607710,PS/Middle School 194,public,"KG,1,2,3,4,5,6,7,8,UG","e,m",BRONX,NY,10462,New York City Geographic District #11,40.835068,-73.846397,7,2020.0,26.394178358830327
3602969,Newburgh Free Academy,public,"9,10,11,12,UG",h,Newburgh,NY,12550,Newburgh City School District,41.509232,-74.028671,3,2020.0,26.40376676152957
3604477,St Margaret Mary School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10453,,40.849831,-73.907196,,,26.40412653634409
3613664,Henfield Parkchester Children's Center,private,"PK,KG","p,e",Bronx,NY,10462,,40.836388,-73.854401,,,26.41305379845154
3614395,Parkchester Children Center,private,"PK,KG","p,e",Bronx,NY,10462,,40.836388,-73.854401,,,26.41305379845154
3402281,Abraham Lincoln Elementary School,public,"KG,1,2,3,4,5",e,Wyckoff,NJ,07481,Wyckoff Township Public School District,41.015137,-74.161156,7,2021.0,26.429949544533788
3602110,PS 28 Mount Hope,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10457,New York City Geographic District # 9,40.848354,-73.903664,4,2020.0,26.43199261809189
3603593,Glenwood Landing Elementary School,public,"KG,1,2,3,4,5,UG",e,Glen Head,NY,11545,North Shore Central School District,40.827934,-73.635391,10,2020.0,26.43231759603316
3618218,Success Academy Charter School - Washington Heights,charter,"KG,1,2,3,4,5",e,New York,NY,10040,Success Academy Charter School - Washington Heights,40.858479,-73.935387,9,2020.0,26.437670100786654
3609389,The Henfield Parkchester Cc,private,"PK,KG","p,e",Bronx,NY,10462,,40.837296,-73.860802,,,26.442903301974724
3600592,Goosehill Primary Center,public,"KG,1",e,Cold Spring Harbor,NY,11724,Cold Spring Harbor Central School District,40.880005,-73.452179,,,26.455665055240036
3618118,New American Academy at Roberto Clemente State Park (The),public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10453,New York City Geographic District # 9,40.853123,-73.920723,3,2020.0,26.462826376029927
3602679,Is 229 Roland Patterson,public,"6,7,8,UG",m,BRONX,NY,10453,New York City Geographic District # 9,40.853123,-73.920723,3,2020.0,26.462826376029927
0901303,University School,private,"9,10,11,12",h,Bridgeport,CT,06606,,41.208618,-73.211327,,,26.466700635042937
3605159,The Green Vale School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Old Brookville,NY,11545,,40.832043,-73.604851,,,26.468972373768125
3407018,Yeshivat Noam School,private,"PK,KG,1,2,3,4,5,6","p,e",Paramus,NJ,07652,,40.931732,-74.076492,,,26.46946574372103
3602965,Gams High Tech Magnet School,public,"PK,KG,1,2,3,4,5","p,e",Newburgh,NY,12550,Newburgh City School District,41.513268,-74.023651,3,2020.0,26.470494115600186
3614201,PS 536,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10460,New York City Geographic District #12,40.837929,-73.865784,4,2020.0,26.474009221171414
3403035,Japanese Childrens Society,private,"PK,KG,1,2,3,4,5,6","p,e",Englewood Cliffs,NJ,07632,,40.866634,-73.958641,,,26.474231672611133
3604286,Mother Cabrini High School,private,"9,10,11,12",h,New York,NY,10040,,40.857983,-73.935661,,,26.474782208855807
3602224,PS 58,public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10457,New York City Geographic District # 9,40.846268,-73.898918,5,2020.0,26.478575068040318
3614200,Archer Elementary School,public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10460,New York City Geographic District #12,40.837906,-73.866127,6,2020.0,26.480653559844406
3614203,Children's Aid College Preparatory Charter School,charter,"KG,1,2,3,4,5,6,7,UG","e,m",BRONX,NY,10457,Children's Aid College Preparatory Charter School,40.843758,-73.890038,3,2020.0,26.483005455652627
3606475,Is 318 Math Science & Technology Through Arts,public,"6,7,8,UG",m,BRONX,NY,10457,New York City Geographic District #12,40.843758,-73.890038,4,2020.0,26.483005455652627
3602649,PS 211,public,"PK,KG,1,2,3,4,5,6,7,8,UG","p,e,m",BRONX,NY,10457,New York City Geographic District #12,40.843742,-73.890022,6,2020.0,26.483767880000496
3608663,The Shield Institute,private,UG,"e,m,h",Bronx,NY,10453,,40.8512,-73.915901,,,26.48735506480918
3605586,Mesivta Rabbi Samson Raphael Hirsch,private,"7,8,9,10,11,12","m,h",New York,NY,10040,,40.857086,-73.933937,,,26.493102762623185
3613029,Beis Hamidrash Jeshurun,private,"7,8,9,10,11,12","m,h",New York,NY,10040,,40.857067,-73.933884,,,26.49313569537823
3401936,James Russell Lowell Elementary School,public,"KG,1,2,3,4,UG",e,Teaneck,NJ,07666,Teaneck School District,40.896107,-74.022034,6,2021.0,26.507037667615297
3604428,St Anthony School,private,"KG,1,2,3,4,5,6,7,8","e,m",Bronx,NY,10460,,40.837997,-73.86837,,,26.50839847390856
3608361,Eagle Academy for Young Men,public,"6,7,8,9,10,11,12","m,h",BRONX,NY,10457,New York City Geographic District # 9,40.845287,-73.897247,2,2020.0,26.511666894503335
3614188,Young Women's Leadership School of the Bronx,public,"6,7,8,9,10,11,12,UG","m,h",BRONX,NY,10453,New York City Geographic District # 9,40.848579,-73.908669,6,2020.0,26.5129090186039
3606962,Is 117 Joseph H Wade,public,"6,7,8,UG",m,BRONX,NY,10453,New York City Geographic District # 9,40.848579,-73.908669,4,2020.0,26.5129090186039
3602691,PS 236 Langston Hughes,public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10453,New York City Geographic District # 9,40.848915,-73.909813,7,2020.0,26.51347136093057
3602374,PS 109 Sedgwick,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10453,New York City Geographic District # 9,40.851486,-73.918823,3,2020.0,26.528095989660358
0903066,Park City Prep Charter School,charter,"5,6,7,8","e,m",Bridgeport,CT,06605,Park City Prep Charter School,41.16964,-73.212448,7,2020.0,26.5283408105186
3602946,PS 204 Morris Heights,public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10453,New York City Geographic District # 9,40.850128,-73.915382,8,2020.0,26.545406812730686
3602043,PS 6 West Farms,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10460,New York City Geographic District #12,40.840706,-73.882317,2,2020.0,26.551322902556326
3608764,Vida Bogart School for All Children (The),public,"KG,1,2,3,4,5,6,7,8,UG","e,m",BRONX,NY,10460,NYC Special Schools - District 75,40.840607,-73.882088,,,26.554020281606125
3604238,St Helena School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10462,,40.834499,-73.856049,,,26.561708526476693
3604412,St. Thomas Aquinas Elementary School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10460,,40.841,-73.884399,,,26.56676836467123
3603303,Carrie Palmer Weber Middle School,public,"6,7,8,UG",m,Port Washington,NY,11050,Port Washington Union Free School District,40.821613,-73.680977,7,2020.0,26.574201846719774
3604360,St Denis-St Columba School,private,"1,2,3,4,5,6,7,8","e,m",Hopewell Junction,NY,12533,,41.583981,-73.808746,,,26.577290069220922
