enrollment,percent-reduced-lunch,percent-disadvantaged,percent-limited-english,average-salary,student-teacher-ratio,student-counselor-ratio,percentage-female,teachers-experience,percentage-certified,Universal_ID,Hispanic,White,African American,Asian,Native Hawaiian or Other Pacific Islander,Two or more races,Native American,Asian or Pacific Islander
494.0,92.105263,,20.7101,,4.31,496.0,25.101214,22.61,100.0,3608764,54.251012,2.22672,37.854251,,0.404858,1.417004,1.214574,2.631578
1251.0,20.063948,,4.01709,113022.96,11.29,307.75,47.322142,3.669724,100.0,3603303,21.103117,63.54916,1.278976,,0.0,5.035971,0.0,9.032773
270.0,,,,,,,52.5926,,,3604360,4.44444,85.1852,3.33333,2.22222,0.37037,4.44444,0.0,
291.0,97.250859,,10.8626,75639.32,10.22,275.0,47.766323,37.30955,100.0,3602170,62.199312,0.687285,36.082474,,0.0,0.0,0.343642,0.687285
298.0,3.355704,,,95134.41,14.67,,57.046979,9.523809,100.0,3401738,11.073825,65.771812,1.006711,,,8.724832,,13.422818
319.0,100.0,,83.9009,64937.53,11.71,143.36,46.708463,67.859725,100.0,3608921,100.0,0.0,0.0,,0.0,0.0,0.0,0.0
505.0,96.633663,,35.7934,75441.13,12.93,244.0,48.910891,29.658097,100.0,3606474,76.633663,0.990099,22.178217,,0.0,0.198019,0.0,0.0
322.0,98.447204,,15.493,64658.5,10.48,,45.031055,25.64,100.0,3606287,69.875776,0.621118,27.329192,,0.310559,0.310559,0.621118,0.931677
1098.0,5.100182,,,102260.18,12.25,136.25,52.459016,8.988764,95.505617,3400103,7.741347,37.795992,2.367941,,0.728597,,,51.36612
1107.0,85.365853,,10.3282,81306.73,13.28,483.41,49.412827,14.942103,100.0,3601796,70.189701,1.264679,24.480578,,0.180668,0.722673,0.903342,2.258355
377.0,73.209549,,3.08219,75243.57,13.39,336.54,45.888594,16.14384,100.0,3608917,67.374005,13.793103,14.058355,,0.530503,0.795755,0.795755,2.652519
736.0,92.934782,,30.1498,89941.01,12.28,390.87,52.445652,4.728096,100.0,3602594,94.836956,3.396739,1.222826,,0.0,0.0,0.0,0.543478
340.0,71.470588,,,79400.92,12.96,340.96,47.941176,8.699633,100.0,3618224,63.823529,14.117647,13.823529,,0.294117,0.882352,0.882352,6.17647
637.0,,,,,,,47.7237,,,3402728,0.0,99.686,0.0,0.313972,0.0,0.0,0.0,
774.0,39.534883,,8.05627,80844.82,14.59,389.76,51.679586,12.814895,100.0,3602591,48.062015,38.759689,3.488372,,0.0,4.521963,0.258397,4.90956
805.0,79.378881,,5.81761,52307.54,16.02,,52.546583,46.0,52.0,3608381,33.291925,0.496894,38.260869,,0.0,0.124223,0.0,27.826086
339.0,85.840707,,6.33484,79347.15,13.03,161.46,42.18289,11.84573,100.0,3613295,71.976401,7.374631,17.404129,,0.0,0.0,0.58997,2.654867
89.0,,,,,,,61.7978,,,3617923,0.0,61.79776292134224,16.853889887666064,5.617976629214022,4.494377303373617,11.235993258404044,0.0,
167.0,77.245508,,,,,,52.095808,,,3618354,79.041916,5.389221,12.57485,,0.0,1.197604,0.598802,1.197604
270.0,,,,,,,58.8889,,,3402379,2.07469,94.6058,1.65975,1.65975,0.0,0.0,0.0,
12.0,,,,,,,75.0,,,3403868,0.0,81.8182,18.1818,0.0,0.0,0.0,0.0,
514.0,66.147859,,1.26582,89517.03,14.51,,45.525291,5.466514,100.0,3606893,66.731517,17.120622,7.198443,,0.194552,0.583657,0.389105,7.782101
543.0,73.112338,,1.80723,75785.14,12.58,552.63,56.169429,24.232981,100.0,3606284,56.906077,15.469613,10.128913,,0.184162,0.552486,1.473296,15.285451
477.0,92.033542,,29.6296,76442.46,10.37,543.0,48.84696,25.105001,100.0,3601801,92.45283,3.983228,1.467505,,0.209643,0.209643,0.62893,1.048218
315.0,,,,,,,0.0,,,3605000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
541.0,86.876155,,10.2273,71086.19,13.42,106.0,47.689463,44.429097,100.0,3601844,66.72828,1.848428,29.205175,,0.369685,0.369685,1.2939,0.184842
596.0,14.932885,,,67040.39,16.11,580.0,49.161073,8.333333,100.0,3400601,16.107382,21.140939,5.369127,,,1.510067,,55.872483
226.0,,,,,,,61.5044,,,3605068,1.17647,88.2353,4.70588,5.88235,0.0,0.0,0.0,
355.0,96.338028,,3.35196,88376.8,14.21,324.0,55.774647,8.771929,95.614035,3614192,42.253521,0.56338,55.492957,,0.28169,0.28169,0.28169,0.84507
547.0,94.332723,,10.4796,69056.97,10.63,567.0,48.628884,25.6141,100.0,3606961,45.521023,1.462522,51.919561,,0.548446,0.548446,0.0,0.0
1118.0,95.796064,,25.1685,84699.08,12.93,380.75,49.642218,5.306466,100.0,3602259,74.68694,1.16279,23.52415,,0.0,0.089445,0.089445,0.447227
310.0,0.967741,,,85790.97,16.94,664.0,48.709677,20.408163,100.0,3400672,1.935483,75.16129,1.612903,,0.32258,2.258064,,18.709677
37.0,,,,,,,100.0,,,3404491,7.692308461538307,61.53848769230245,0.0,23.07689538462092,0.0,7.692308461538307,0.0,
41.0,,,,,,,,,,3403056,24.387561243875613,12.1987801219878,60.97390260973902,,2.43975602439756,0.0,0.0,0.0
759.0,71.541501,,12.6138,85917.94,12.91,760.0,50.724637,6.811618,100.0,3602144,58.89328,3.425559,8.959156,,0.0,0.0,2.371541,26.350461
385.0,23.636363,,2.53807,105800.52,10.84,186.5,45.714285,10.174418,100.0,3603196,15.324675,79.480519,1.038961,,0.0,1.818181,0.0,2.337662
344.0,27.906976,,2.0,61023.61,10.08,186.5,49.709302,10.81081,100.0,3603197,19.767441,75.872093,1.744186,,0.0,0.872093,0.0,1.744186
433.0,12.933025,,7.33496,115960.94,12.53,451.0,52.655889,0.0,100.0,3608235,16.859122,68.82217,0.923787,,0.0,3.926096,0.230946,9.237875
1062.0,95.291902,,25.5093,82524.85,13.14,,50.753295,7.671568,100.0,3602185,64.406779,2.44821,17.231638,,0.659133,0.564971,2.165725,12.52354
233.0,84.97854,,24.3636,82963.13,11.61,264.0,48.497854,26.440827,100.0,3601835,72.961373,0.858369,23.175965,,0.429184,0.0,1.287553,1.287553
340.0,0.882352,,,80509.21,14.04,674.0,50.588235,0.0,100.0,3400671,5.588235,76.764705,1.17647,,,3.823529,,12.647058
745.0,86.308724,,4.561,85541.79,12.52,414.0,49.932885,15.270638,100.0,3602266,68.590604,4.697986,22.416107,,0.268456,0.0,0.0,4.026845
669.0,94.170403,,11.4148,75918.55,10.08,149.44,49.775784,19.182815,100.0,3608387,69.058295,1.195814,25.411061,,0.747384,0.597907,1.494768,1.494768
451.0,,,,,,,47.0067,,,3604455,64.30153634147902,3.7693962682976947,29.71177058534712,1.9955680243876561,0.22172878048850733,0.0,0.0,
317.0,40.694006,,,81551.87,9.73,292.0,50.788643,23.333333,100.0,3401935,36.593059,12.618296,27.760252,,0.315457,5.362776,0.315457,17.0347
412.0,65.291262,,53.3835,75159.58,11.59,,49.029126,24.141347,100.0,3618104,76.699029,18.68932,2.669902,,0.0,1.699029,0.0,0.242718
241.0,87.966804,,47.4954,94642.53,8.23,782.05,44.813278,13.680518,100.0,3602443,96.26556,1.659751,2.074688,,0.0,0.0,0.0,0.0
354.0,95.4802,,23.3668,90400.13,12.09,359.0,46.6102,3.603907,100.0,3602421,51.12984887015113,6.497193502806497,12.711887288112711,24.01127598872401,0.5649994350005649,0.5649994350005649,4.51979548020452,
230.0,96.521739,,17.4359,79120.34,11.9,170.99,56.521739,19.330855,100.0,3601802,96.956521,1.304347,0.869565,,0.434782,0.0,0.0,0.434782
579.0,79.965457,,23.9075,83383.22,12.76,261.5,52.504317,9.756097,80.487804,3608364,59.067357,1.899827,32.297063,,0.863557,1.036269,1.381692,3.454231
870.0,80.574712,,18.118,77865.8,12.07,543.57,45.172413,13.71361,100.0,3608777,91.264367,3.448275,3.448275,,0.0,0.574712,0.114942,1.149425
247.0,91.093117,,45.2261,93506.38,9.14,247.66,42.105263,10.551724,100.0,3602477,90.2834,4.048582,3.238866,,0.0,0.809716,0.404858,1.214574
629.0,58.982511,,,81258.4,13.93,,47.535771,0.0,100.0,3400700,56.597774,11.605723,26.073131,,0.158982,0.953895,0.476947,4.133545
669.0,89.387144,,16.3399,63384.91,11.43,164.22,51.718983,38.941979,100.0,3614180,55.754857,6.427503,12.2571,,0.44843,0.0,2.242152,22.869955
481.0,92.307692,,25.6364,65087.3,7.0,259.0,45.945945,14.334009,100.0,3606289,68.399168,0.6237,28.898128,,0.8316,0.2079,0.2079,0.8316
299.0,90.635451,,33.2378,74986.12,8.85,331.58,43.812709,27.403035,100.0,3606288,71.237458,0.668896,26.421404,,0.0,0.668896,0.668896,0.334448
601.0,94.176372,,9.5315,68208.61,10.24,320.83,48.58569,33.737743,100.0,3608920,68.386023,0.332778,29.783693,,0.166389,0.332778,0.665557,0.332778
353.0,89.235127,,11.6402,81515.89,13.81,332.14,53.25779,11.659858,100.0,3608784,66.005665,0.566572,32.011331,,0.0,0.849858,0.0,0.566572
380.0,91.052631,,11.0553,67415.29,14.16,348.65,52.631578,37.381126,100.0,3608199,71.052631,1.052631,26.578947,,0.0,0.789473,0.526315,0.0
809.0,82.818294,,22.6214,92932.72,13.82,444.0,51.668726,3.159533,100.0,3602401,46.84796,8.405438,10.01236,,0.370828,0.618046,5.315203,28.43016
706.0,85.977337,,5.87467,69700.59,12.7,724.0,50.0,28.070175,52.631578,3606384,49.150141,0.849858,49.291784,,0.141643,0.0,0.283286,0.283286
740.0,13.918918,,,67589.51,11.27,228.33,47.432432,27.960526,100.0,3400968,22.702702,33.783783,5.54054,,,1.891891,0.135135,35.945945
526.0,39.923954,,,85038.54,8.71,274.5,46.387832,17.460317,100.0,3401933,41.064638,12.547528,29.847908,,0.380228,2.091254,0.570342,13.498098
330.0,86.969696,,18.0055,76882.16,14.23,276.38,42.727272,28.832116,100.0,3613315,68.484848,0.60606,28.181818,,0.0,0.0,1.212121,1.515151
422.0,87.440758,,12.8571,77311.84,12.95,366.67,56.872037,21.82971,100.0,3613632,61.374407,1.658767,33.175355,,1.184834,0.0,1.658767,0.947867
261.0,91.570881,,24.1509,84307.38,11.14,240.0,50.574712,13.921113,100.0,3602340,67.816091,1.149425,25.670498,,1.532567,0.383141,1.532567,1.915708
7.0,,,,,,,85.7143,,,3613755,0.0,0.0,100.0,0.0,0.0,0.0,0.0,
291.0,94.501718,,6.14525,77501.73,13.28,292.0,50.859106,22.88444,100.0,3602233,79.381443,0.687285,17.525773,,0.0,0.0,1.718213,0.687285
274.0,93.79562,,7.66129,80698.88,11.36,,45.620437,9.392523,100.0,3606936,68.613138,0.364963,28.467153,,0.0,0.364963,0.729927,1.459854
428.0,93.457943,,21.8519,70697.71,14.11,432.0,49.53271,17.406923,100.0,3614187,79.205607,0.934579,17.757009,,0.233644,1.401869,0.467289,0.0
733.0,87.858117,,8.75796,76526.91,13.54,220.06,49.249658,5.581138,100.0,3608358,78.99045,0.954979,19.508867,,0.0,0.136425,0.136425,0.272851
112.0,84.821428,,,,,,40.178571,,,3618372,58.035714,0.892857,33.928571,,0.0,1.785714,1.785714,3.571428
430.0,9.069767,,,75821.26,12.37,418.0,46.279069,2.958579,97.04142,3401125,30.930232,36.511627,8.372093,,0.232558,2.093023,0.232558,21.627906
533.0,18.761726,,,67030.26,10.09,266.5,47.467166,13.257575,100.0,3400969,20.637898,29.455909,4.502814,,0.187617,6.566604,0.375234,38.273921
317.0,77.602523,,3.51906,71461.98,12.67,140.78,59.305993,17.657342,100.0,3613318,72.555205,3.154574,16.403785,,0.630914,0.0,5.99369,1.261829
664.0,88.102409,,10.7251,74899.44,11.9,333.33,50.753012,24.842436,100.0,3608221,78.76506,0.903614,15.963855,,0.602409,0.0,1.807228,1.957831
44.0,,,,,,,36.3636,,,3605250,9.09091,75.0,9.09091,2.27273,0.0,4.54545,0.0,
403.0,98.263027,,14.1907,82270.0,10.43,288.82,50.868486,16.710244,100.0,3602164,57.320099,2.729528,39.205955,,0.0,0.248138,0.248138,0.248138
345.0,,,,,,,58.8406,,,3404635,0.0,75.94198481160304,1.1594197681160463,22.898595420280916,0.0,0.0,0.0,
332.0,99.096385,,2.45399,70280.77,11.03,331.0,52.710843,20.0,93.333333,3606391,48.493975,0.0,50.301204,,0.0,0.0,0.301204,0.903614
253.0,95.256916,,27.2727,80856.42,12.66,208.0,52.964426,18.441874,100.0,3618238,87.351778,0.395256,11.857707,,0.0,0.0,0.0,0.395256
305.0,94.09836,,17.3387,77985.1,10.36,288.18,52.131147,13.524991,100.0,3618108,60.655737,0.983606,38.360655,,0.0,0.0,0.0,0.0
417.0,91.127098,,13.3971,77985.37,11.27,214.5,47.721822,13.212503,100.0,3613633,72.182254,1.678657,22.781774,,0.239808,0.239808,0.479616,2.398081
301.0,80.398671,,,76716.92,11.94,203.0,52.159468,17.647058,64.705882,3618320,89.036544,1.993355,8.305647,,0.0,0.664451,0.0,0.0
155.0,,,,,,,78.0645,,,3605647,90.1408,7.04225,2.8169,0.0,0.0,0.0,0.0,
454.0,97.577092,,87.3418,75516.3,13.0,191.42,44.052863,35.451895,100.0,3601919,76.431718,4.62555,8.810572,,0.660792,0.0,1.321585,8.149779
436.0,99.082568,,95.2038,73522.03,12.08,205.15,47.477064,23.016675,100.0,3613317,99.082568,0.0,0.458715,,0.0,0.229357,0.229357,0.0
309.0,88.025889,,8.4507,79132.13,10.42,296.0,55.016181,14.215341,100.0,3606300,65.048543,0.970873,15.857605,,0.647249,1.294498,0.970873,15.210355
717.0,98.465829,,26.75,85403.15,12.54,374.5,48.256624,10.160696,100.0,3606425,66.945606,2.37099,25.244072,,0.55788,0.0,3.62622,1.25523
580.0,1.206896,,,78610.44,10.89,196.0,47.931034,7.407407,100.0,3400668,4.655172,75.344827,0.344827,,0.172413,4.482758,0.172413,14.827586
98.0,,,,,,,55.102,,,3405272,12.676087323912673,61.97173802826196,0.0,12.676087323912673,12.676087323912673,0.0,0.0,
190.0,81.578947,,,72927.8,12.16,,56.842105,41.014799,100.0,3618360,42.631578,3.68421,12.631578,,0.0,1.052631,2.105263,37.894736
311.0,0.96463,,,52030.27,10.83,334.0,49.196141,19.461563,100.0,3402284,3.536977,90.675241,0.643086,,,3.536977,,1.607717
13.0,,,,,,,,,,3408516,100.0,0.0,0.0,,0.0,0.0,0.0,0.0
422.0,81.27962,,3.19149,84223.3,12.72,215.42,53.554502,17.572729,100.0,3606947,63.270142,1.895734,25.829383,,0.236966,0.7109,1.658767,6.398104
875.0,90.514285,,24.4835,74020.15,13.53,483.0,47.314285,30.569948,100.0,3602859,82.514285,0.342857,13.142857,,0.571428,0.342857,1.371428,1.714285
277.0,88.086642,,21.3256,73988.33,10.78,127.88,60.288808,21.605188,100.0,3608785,68.592057,1.805054,28.158844,,0.0,0.36101,0.36101,0.722021
276.0,93.115942,,28.4483,81921.87,9.05,246.96,43.840579,30.570608,100.0,3606946,75.0,1.449275,19.202898,,0.0,1.449275,0.724637,2.173913
884.0,87.104072,,26.0146,76836.65,13.24,915.69,49.886877,27.650226,100.0,3602860,81.108597,1.357466,14.027149,,0.0,0.0,2.488687,1.018099
254.0,0.0,,,71378.23333333334,9.07,272.0,46.456692,0.0,100.0,3400607,3.543307,85.826771,1.181102,,0.3937,1.181102,0.3937,7.480314
391.0,88.235294,,26.8617,82098.16,13.34,106.13,50.127877,7.707774,100.0,3608360,71.611253,1.023017,23.273657,,0.0,0.255754,0.255754,3.580562
338.0,97.633136,,92.4603,72143.8,13.85,178.5,53.550295,7.396664,100.0,3614189,66.863905,4.142011,20.118343,,0.295857,0.0,0.887573,7.692307
913.0,2.957283,,0.518672,156631.12,11.07,188.4,49.288061,1.175088,100.0,3600589,4.49069,88.828039,0.876232,,0.0,1.204819,0.0,4.600219
217.0,94.009216,,33.0882,73408.11,9.0,95.51,35.023041,23.06805,100.0,3618080,68.663594,1.382488,23.963133,,0.0,0.0,3.686635,2.304147
731.0,1.367989,,,76339.2,10.22,189.0,48.837209,13.513513,100.0,3400669,3.830369,83.857729,1.23119,,,2.188782,,8.891928
43.0,,,,,,,,,,3407298,0.0,100.0,0.0,,0.0,0.0,0.0,0.0
1012.0,19.960474,,,65617.32,11.66,153.5,48.023715,7.594936,100.0,3400598,22.924901,29.545454,4.347826,,0.494071,0.296442,0.197628,42.193675
416.0,97.115384,,53.6481,75373.74,11.84,,44.711538,29.249706,100.0,3618115,91.105769,0.480769,7.692307,,0.0,0.240384,0.240384,0.240384
494.0,92.914979,,35.905,79667.36,12.16,515.0,48.785425,12.13982,100.0,3618134,80.364372,2.024291,15.384615,,0.202429,0.607287,1.214574,0.202429
171.0,,,,,,,,,,3402462,23.08,30.77,6.29,,0.0,11.19,0.0,28.67
433.0,26.789838,,7.48988,68552.0,7.11,,43.64896,0.0,100.0,3600983,18.47575,69.053117,0.923787,,0.0,0.923787,0.0,10.623556
445.0,96.629213,,30.0366,93478.85,12.37,470.3,53.258426,2.708333,100.0,3602392,94.157303,3.370786,0.674157,,0.674157,0.0,0.449438,0.674157
430.0,33.72093,,5.0,80205.72,11.31,525.0,51.16279,2.564102,100.0,3603974,30.0,55.116279,8.372093,,0.0,4.418604,0.697674,1.395348
324.0,15.432098,,,74658.15,12.38,322.0,54.320987,1.923076,100.0,3403330,30.864197,19.135802,30.864197,,0.925925,6.790123,,11.419753
410.0,97.560975,,12.3732,84227.37,13.22,229.0,48.04878,14.549653,100.0,3602377,55.609756,7.804878,35.609756,,0.0,0.731707,0.0,0.243902
470.0,81.914893,,8.87446,80836.32,13.06,446.23,43.829787,14.794369,100.0,3601890,67.659574,1.276595,28.297872,,0.212765,0.638297,1.276595,0.638297
266.0,100.0,,18.4154,70764.46,17.82,303.0,56.390977,29.411764,64.705882,3606458,77.067669,0.375939,21.428571,,0.0,0.0,0.375939,0.751879
281.0,82.918149,,15.1515,67635.43,9.82,260.38,46.975088,40.590537,100.0,3608226,71.88612,2.491103,24.55516,,0.0,0.0,0.0,1.067615
586.0,88.737201,,13.3903,83185.07,11.03,655.88,51.365187,11.931443,100.0,3607714,68.430034,2.21843,26.62116,,0.341296,0.0,0.853242,1.535836
355.0,93.239436,,8.31025,76160.6,15.08,354.9,58.028169,30.112453,100.0,3608355,65.070422,1.12676,32.112676,,0.0,0.56338,0.28169,0.84507
594.0,97.643097,,13.1397,86958.1,12.93,205.77,52.693602,5.862207,100.0,3602214,50.50505,0.6734,48.821548,,0.0,0.0,0.0,0.0
318.0,,,,,,,62.2642,,,3604374,40.1606,50.2008,5.62249,3.61446,0.401606,0.0,0.0,
657.0,86.301369,,4.5283,91912.03,13.91,724.0,50.076103,0.0,100.0,3602463,65.601217,0.608828,28.006088,,0.152207,0.608828,2.283105,2.739726
464.0,56.681034,,8.85312,92310.41,13.3,,49.137931,10.81081,100.0,3602962,42.672413,24.137931,24.353448,,0.215517,6.25,0.431034,1.939655
457.0,3.719912,,,79249.37,12.28,,47.921225,8.042895,100.0,3400575,11.159737,72.428884,0.875273,,0.218818,3.93873,0.656455,10.7221
392.0,80.612244,,12.0,74320.58,13.05,340.71,51.27551,20.677966,100.0,3613294,65.561224,1.27551,30.10204,,0.255102,0.0,0.510204,2.295918
120.0,97.5,,96.3504,77311.64,12.31,127.72,44.166666,19.561068,100.0,3608775,100.0,0.0,0.0,,0.0,0.0,0.0,0.0
479.0,82.881002,,19.84,82652.28,12.24,244.5,47.599164,12.512512,100.0,3602562,89.979123,2.713987,2.922755,,0.0,0.208768,0.208768,3.966597
257.0,,,,,,,59.5331,,,3607957,77.8325,0.0,19.2118,2.95567,0.0,0.0,0.0,
152.0,94.736842,,12.6761,80286.91,10.27,710.0,55.921052,28.271872,100.0,3602307,76.315789,1.973684,21.052631,,0.0,0.0,0.0,0.657894
429.0,81.118881,,8.22222,76730.81,14.07,131.31,52.214452,16.384364,100.0,3608197,65.268065,0.0,32.167832,,0.4662,0.9324,0.6993,0.4662
448.0,87.946428,,3.05011,80869.26,13.57,135.78,53.794642,6.242672,100.0,3608783,67.857142,2.901785,20.535714,,0.223214,1.339285,0.669642,6.473214
298.0,0.0,,,54280.58,10.82,312.0,51.006711,3.468609,100.0,3402282,3.355704,81.208053,0.67114,,0.33557,2.684563,,11.744966
615.0,96.585365,,10.177,87815.43,14.18,650.0,47.317073,10.538948,100.0,3602449,54.471544,2.439024,39.186991,,0.0,1.626016,0.975609,1.300813
327.0,89.602446,,17.5,78360.59,9.99,223.28,46.78899,24.489008,100.0,3613312,64.831804,4.281345,23.5474,,0.30581,0.30581,3.058103,3.669724
497.0,5.231388,,,76134.0,11.31,,50.30181,7.129277,100.0,3400572,10.865191,65.794768,2.213279,,0.402414,3.62173,0.201207,16.901408
154.0,,,,,,,,,,3403164,40.4959504049595,23.96760323967603,22.30776922307769,,0.0,0.82991700829917,0.0,12.398760123987602
78.0,,,,,,,,,,3403580,43.24,56.76,0.0,,0.0,0.0,0.0,0.0
548.0,70.437956,,6.73077,68942.02,17.59,,54.744525,58.407079,44.44444444444444,3618227,48.905109,1.824817,44.343065,,0.0,0.912408,1.459854,2.554744
477.0,82.809224,,10.1027,87179.84,12.0,152.82,50.733752,16.06677,100.0,3601981,61.844863,0.62893,33.123689,,0.62893,0.209643,0.838574,2.725366
233.0,2.145922,,1.0,143523.14,10.35,,48.068669,0.0,100.0,3600591,5.579399,85.836909,0.0,,0.0,1.716738,0.0,6.866952
333.0,87.087087,,12.4161,85885.19,13.28,315.84,52.552552,20.765709,100.0,3608195,45.345345,2.702702,48.348348,,0.6006,0.0,0.6006,2.402402
411.0,86.618004,,12.963,76040.79,13.04,231.69,43.79562,24.269455,100.0,3608363,51.824817,1.459854,43.552311,,0.0,1.216545,0.729927,1.216545
352.0,94.03409,,35.3474,83375.69,8.65,352.0,40.625,18.264503,100.0,3606286,59.375,0.852272,38.636363,,0.568181,0.28409,0.28409,0.0
320.0,82.1875,,86.2805,65665.91,9.77,119.23,41.875,55.829275,100.0,3613454,77.1875,3.4375,4.0625,,1.875,0.0,2.8125,10.625
151.0,84.10596,,5.0,84900.81,11.69,155.36,47.019867,14.43922,100.0,3608918,61.589403,1.324503,36.423841,,0.0,0.0,0.0,0.662251
387.0,82.945736,,8.13253,71208.55,12.1,137.65,31.007751,34.825211,100.0,3614183,63.307493,2.325581,28.165374,,0.0,0.516795,1.291989,4.392764
499.0,84.769539,,10.9034,64995.42,14.17,326.0,40.480961,26.08695652173913,100.0,3606956,59.519038,1.202404,30.460921,,0.0,0.0,1.002004,7.815631
436.0,83.486238,,10.5856,86337.52,10.72,189.67,47.935779,5.890156,100.0,3608913,75.229357,1.376146,16.284403,,0.458715,0.0,2.06422,4.587155
428.0,74.53271,,5.10638,85501.61,12.12,404.72,57.476635,8.898305,100.0,3608343,68.224299,2.336448,26.401869,,0.233644,0.467289,1.168224,1.168224
431.0,,,,,,,,,,3402323,8.47,81.92,0.85,,0.0,3.39,1.69,3.67
739.0,10.284167,,,81081.6,9.74,241.33,51.691474,10.76716,100.0,3400569,14.479025,66.1705,2.976995,,1.353179,0.811907,0.270635,13.937753
107.0,,,,,,,89.7196,,,3403835,4.54545,40.9091,4.54545,50.0,0.0,0.0,0.0,
272.0,0.0,,,67960.0,12.93,538.0,51.102941,0.0,100.0,3400670,4.411764,75.735294,1.102941,,,4.779411,,13.970588
553.0,91.681735,,22.4324,90115.27,11.77,596.0,51.717902,3.951007,100.0,3602055,68.896925,0.542495,29.656419,,0.542495,0.0,0.361663,0.0
493.0,20.486815,,,50222.62,10.78,485.0,44.219066,17.777777,100.0,3400600,25.354969,24.137931,4.665314,,0.202839,2.636916,,43.002028
143.0,,,,,,,86.7133,,,3612816,15.0,75.0,5.0,2.5,0.0,0.0,2.5,
426.0,98.356807,,,63591.49,9.97,374.0,52.347417,18.666666,52.0,3618232,66.901408,0.469483,31.924882,,0.234741,0.234741,0.0,0.234741
467.0,,,,,,,53.9615,,,3604381,83.5214,0.225734,14.8984,0.451467,0.0,0.902935,0.0,
419.0,85.918854,,21.4458,76350.83,9.06,211.98,50.835322,20.44001,100.0,3602414,74.224343,0.954653,20.047732,,0.477326,0.477326,1.193317,2.625298
507.0,78.303747,,7.14286,73372.73,12.18,219.49,50.295857,26.069581,100.0,3608346,72.978303,1.183431,20.907297,,0.394477,0.394477,2.169625,1.972386
549.0,83.242258,,5.32646,85591.35,12.68,572.0,45.173041,13.392461,100.0,3602346,68.48816,1.457194,26.593806,,0.364298,2.003642,0.728597,0.364298
682.0,98.533724,,9.03522,54901.96,12.61,321.5,52.492668,7.843137,70.588235,3606390,36.070381,0.733137,61.290322,,0.0,0.58651,1.17302,0.146627
436.0,22.018348,,0.0,94118.86,12.69,,47.935779,8.571428,100.0,3600161,16.284403,76.376146,4.12844,,0.0,3.211009,0.0,0.0
1499.0,70.580386,,,73171.56,12.34,367.0,48.298865,11.764705,100.0,3407151,65.176784,4.936624,25.216811,,0.6004,0.867244,0.133422,3.068712
529.0,95.274102,,20.297,79328.3,12.5,294.5,51.039697,9.63293,100.0,3607702,54.064272,3.21361,40.831758,,0.0,0.189035,0.945179,0.756143
269.0,97.769516,,7.8534,107550.65,9.77,255.0,49.814126,3.831417,55.938697,3614190,57.992565,1.115241,38.66171,,0.371747,0.0,1.858736,0.0
511.0,,,,,,,100.0,,,3604382,40.1174,32.8767,15.4599,4.89237,0.0,6.65362,0.0,
143.0,,,,,,,95.1049,,,3403769,0.0,86.6667,13.3333,0.0,0.0,0.0,0.0,
1035.0,85.893719,,31.962,76015.0,13.31,480.48,48.695652,18.733509,100.0,3606285,90.821256,1.062801,4.734299,,0.193236,0.096618,0.772946,2.31884
369.0,91.05691,,11.7769,83997.66,10.29,370.0,48.780487,18.798665,100.0,3602444,50.406504,1.08401,47.967479,,0.0,0.0,0.271002,0.271002
663.0,13.423831,,,65740.88,9.87,661.0,48.567119,13.432835,100.0,3400970,24.585218,22.926093,1.960784,,0.603318,5.882352,0.452488,43.589743
379.0,96.833773,,20.4461,66736.24,10.03,256.13,50.395778,33.636363,100.0,3614322,76.51715,1.583113,20.844327,,0.263852,0.263852,0.527704,0.0
520.0,50.76923,,,74288.13,12.73,169.67,45.76923,5.0,100.0,3400153,51.730769,33.653846,7.884615,,1.153846,0.192307,0.192307,5.192307
1044.0,91.091954,,24.0699,89905.08,12.6,571.5,47.89272,2.204828,100.0,3602208,65.708812,1.340996,31.226053,,0.287356,0.0,0.287356,1.149425
